mean,median,std,min,max,range,argmax,argmin,max_abs_diff,mean_abs_diff,sum_abs_diff,energy,number_of_local_maxima,number_of_local_minima,split,label
0.50067854,0.5007775,0.00061840564,0.499176,0.50177,0.002594024,14,17,0.002289027,0.000819109,0.015563071,5.013588,7,8,train,0
0.48495597,0.4836573,0.055983428,0.384931,0.585591,0.20066002,6,11,0.076599985,0.022398638,0.42557412,4.766328,3,3,train,1
0.48440337,0.48306435,0.056002732,0.384931,0.585591,0.20066002,6,11,0.076599985,0.022337371,0.42441007,4.7556586,3,3,train,1
0.48319584,0.47856438,0.05604114,0.384931,0.585591,0.20066002,8,13,0.076599985,0.022021458,0.4184077,4.7323766,2,2,train,1
0.48465163,0.48351216,0.05594777,0.384931,0.585591,0.20066002,7,12,0.076599985,0.022229636,0.42236307,4.7603455,3,2,train,1
0.48307958,0.4801303,0.056068253,0.384931,0.585591,0.20066002,5,10,0.076599985,0.02242407,0.42605734,4.730191,3,2,train,1
0.48554787,0.4861719,0.056045074,0.384931,0.585591,0.20066002,10,15,0.076599985,0.023783984,0.45189568,4.777956,3,3,train,1
0.4853933,0.4838333,0.055981286,0.384931,0.585591,0.20066002,8,13,0.076599985,0.02207839,0.41948938,4.774811,2,2,train,1
0.48424307,0.48202917,0.055956785,0.384931,0.585591,0.20066002,8,13,0.076599985,0.022221163,0.4222021,4.75245,3,4,train,1
0.48502284,0.48370612,0.055961356,0.384931,0.585591,0.20066002,10,15,0.076599985,0.02326897,0.44211042,4.767577,3,3,train,1
0.4859864,0.48769844,0.055903096,0.384931,0.585591,0.20066002,10,15,0.076599985,0.021548498,0.40942147,4.7861605,2,3,train,1
0.49807683,0.497726,0.0041098567,0.492919,0.51123,0.018310994,8,5,0.0140379965,0.005091477,0.09673807,4.961949,7,7,train,0
0.47436896,0.4882388,0.031862054,0.414794,0.533508,0.118714005,10,14,0.054473996,0.013298905,0.2526792,4.520822,5,4,train,1
0.47174662,0.48170432,0.03168933,0.414794,0.533508,0.118714005,9,13,0.054473996,0.014375987,0.27314377,4.470982,5,5,train,1
0.47835678,0.4890285,0.03134442,0.414794,0.533508,0.118714005,12,16,0.054473996,0.013176753,0.2503583,4.5961547,3,4,train,1
0.47661176,0.4897891,0.032205284,0.414794,0.533508,0.118714005,11,15,0.054473996,0.0130059095,0.24711227,4.56392,4,3,train,1
0.4636511,0.45546424,0.030561382,0.414794,0.533508,0.118714005,4,8,0.054473996,0.01407038,0.2673372,4.3181257,4,4,train,1
0.46520275,0.45420992,0.031047195,0.414794,0.533508,0.118714005,5,9,0.054473996,0.012365978,0.23495358,4.347551,3,4,train,1
0.46799502,0.45982277,0.031339865,0.414794,0.533508,0.118714005,7,11,0.054473996,0.013575501,0.2579345,4.400031,4,4,train,1
0.46754465,0.4536751,0.031925656,0.414794,0.533508,0.118714005,7,11,0.054473996,0.012714971,0.24158445,4.3923445,4,4,train,1
0.4636175,0.45485854,0.030553145,0.414794,0.533508,0.118714005,4,8,0.054473996,0.012612726,0.23964179,4.317494,2,3,train,1
0.4713257,0.4716552,0.03330247,0.414794,0.533508,0.118714005,8,12,0.054473996,0.012085305,0.22962078,4.465139,3,3,train,1
0.5110761,0.511267,0.002928211,0.499518,0.516455,0.016936988,0,2,0.0143429935,0.0016702602,0.031734943,5.224146,5,5,train,0
0.5001598,0.501159,0.008410404,0.476593,0.510467,0.033874005,13,15,0.03036502,0.00869742,0.16525099,5.004611,6,6,train,0
0.5099926,0.510199,0.0004951001,0.50852,0.510809,0.0022889972,10,19,0.0018309951,0.00049783994,0.009458959,5.2018538,6,5,train,0
0.4981568,0.49882343,0.05053145,0.407211,0.579031,0.17181998,6,12,0.05692002,0.018450648,0.3505623,5.014272,3,2,train,1
0.49654546,0.49478716,0.050531294,0.407211,0.579031,0.17181998,5,11,0.05692002,0.018425504,0.35008457,4.982217,3,2,train,1
0.49757624,0.49807864,0.050498884,0.407211,0.579031,0.17181998,5,11,0.05692002,0.018591585,0.3532401,5.002646,3,1,train,1
0.4980692,0.49880737,0.050515667,0.407211,0.579031,0.17181998,8,14,0.05692002,0.018570147,0.3528328,5.0124955,3,2,train,1
0.49723172,0.497241,0.05056279,0.407211,0.579031,0.17181998,5,11,0.05692002,0.019821148,0.37660182,4.995921,3,2,train,1
0.49779359,0.497241,0.050554056,0.407211,0.579031,0.17181998,8,14,0.05692002,0.019146675,0.36378685,5.0070834,2,2,train,1
0.4970069,0.49674237,0.050501164,0.407211,0.579031,0.17181998,5,11,0.05692002,0.018504327,0.35158223,4.991326,2,2,train,1
0.49834052,0.49914598,0.05055863,0.407211,0.579031,0.17181998,8,14,0.05692002,0.018895704,0.3590184,5.0179887,3,2,train,1
0.4974622,0.49753582,0.050501425,0.407211,0.579031,0.17181998,7,13,0.05692002,0.018383734,0.34929094,5.000381,3,2,train,1
0.49787873,0.497241,0.05055976,0.407211,0.579031,0.17181998,8,14,0.05692002,0.019259537,0.3659312,5.008791,3,3,train,1
0.5109465,0.5108855,0.00034078065,0.510504,0.51203,0.0015259981,19,17,0.0015259981,0.00031299653,0.005946934,5.221329,5,7,train,0
0.4995951,0.499633,0.00048465832,0.49826,0.500396,0.0021360219,3,18,0.0010680258,0.0004096392,0.0077831447,4.991911,6,5,train,0
0.500407,0.5016777,0.04601987,0.420782,0.570013,0.14923099,6,12,0.037231,0.015983334,0.30368334,5.0504985,2,1,train,1
0.5006825,0.50415325,0.0460279,0.420782,0.570013,0.14923099,8,14,0.037231,0.015492541,0.29435828,5.0560303,2,2,train,1
0.49995404,0.50084156,0.046055965,0.420782,0.570013,0.14923099,7,13,0.037231,0.015875548,0.3016354,5.0415025,2,1,train,1
0.500461,0.5015015,0.046047714,0.420782,0.570013,0.14923099,7,13,0.037231,0.016291672,0.30954176,5.05163,1,1,train,1
0.5002292,0.5015015,0.046078052,0.420782,0.570013,0.14923099,6,12,0.037231,0.016724406,0.31776372,5.047047,2,1,train,1
0.5001507,0.5015015,0.04605371,0.420782,0.570013,0.14923099,7,13,0.037231,0.015784087,0.29989764,5.0454316,2,2,train,1
0.49926382,0.496771,0.046109065,0.420782,0.570013,0.14923099,6,12,0.037231,0.01600621,0.304118,5.027807,2,2,train,1
0.5003505,0.5015015,0.04604961,0.420782,0.570013,0.14923099,6,12,0.037231,0.016482199,0.3131618,5.0494223,2,1,train,1
0.5005263,0.50289124,0.04601778,0.420782,0.570013,0.14923099,8,14,0.037231,0.015593637,0.2962791,5.052884,1,2,train,1
0.5001075,0.5015015,0.04605454,0.420782,0.570013,0.14923099,7,13,0.037231,0.01578167,0.29985175,5.04457,2,2,train,1
0.51093876,0.51058054,0.0020404833,0.506231,0.515234,0.009002984,18,17,0.009002984,0.00186326,0.03540194,5.221252,5,6,train,0
0.5100233,0.510046,0.0002565246,0.509741,0.510809,0.001067996,17,1,0.0009149909,0.00028099827,0.005338967,5.2024784,6,6,train,0
0.5104582,0.510504,0.0002511674,0.510046,0.510962,0.0009160042,13,7,0.0006110072,0.00022494793,0.0042740107,5.2113543,6,5,train,0
0.51032084,0.510199,0.00022424343,0.510046,0.510809,0.00076299906,11,6,0.00076299906,0.00027294536,0.0051859617,5.208548,7,6,train,0
0.5107253,0.510809,0.00012267557,0.510504,0.510962,0.0004580021,2,14,0.00030499697,9.62615e-05,0.0018289685,5.216808,4,4,train,0
0.50967234,0.509741,0.00029152088,0.509131,0.510199,0.001067996,2,5,0.001067996,0.00036958017,0.007022023,5.1953197,6,7,train,0
0.5088102,0.509283,0.0012617906,0.505469,0.509894,0.004424989,1,16,0.0036619902,0.0008833659,0.016783953,5.1777883,7,6,train,0
0.5061182,0.50611854,0.00038143885,0.505432,0.506805,0.001372993,13,4,0.001067996,0.00044968253,0.008543968,5.1231155,8,7,train,0
0.49953413,0.49955702,0.00054861215,0.49826,0.500396,0.0021360219,2,17,0.0010680258,0.00041763877,0.007935137,4.990693,6,5,train,0
0.507353,0.50882554,0.004906164,0.493567,0.515234,0.021667004,11,2,0.013427019,0.005131731,0.09750289,5.1486244,6,6,train,0
0.49762955,0.49327683,0.055615526,0.393973,0.600272,0.206299,6,11,0.07308999,0.022380788,0.42523497,5.014565,3,3,train,1
0.49985203,0.50102484,0.055483896,0.393973,0.600272,0.206299,9,14,0.07308999,0.023239724,0.44155475,5.058612,3,3,train,1
0.500061,0.4983313,0.05537508,0.393973,0.600272,0.206299,11,16,0.07308999,0.022826439,0.43370235,5.0625477,3,3,train,1
0.5023162,0.50655115,0.055453476,0.393973,0.600272,0.206299,11,16,0.07308999,0.023401638,0.44463113,5.1079326,3,3,train,1
0.5004747,0.500964,0.055474166,0.393973,0.600272,0.206299,9,14,0.07308999,0.023441786,0.44539392,5.071047,4,4,train,1
0.50049454,0.50176406,0.05545282,0.393973,0.600272,0.206299,9,14,0.07308999,0.022995375,0.43691212,5.071395,3,3,train,1
0.50034016,0.5026667,0.05543682,0.393973,0.600272,0.206299,10,15,0.07308999,0.022329234,0.42425543,5.068271,4,3,train,1
0.50294363,0.50775,0.055511314,0.393973,0.600272,0.206299,10,15,0.07308999,0.022149395,0.4208385,5.120676,3,3,train,1
0.49792138,0.49305394,0.055579998,0.393973,0.600272,0.206299,6,11,0.07308999,0.022238132,0.4225245,5.0202966,3,2,train,1
0.5008366,0.5036334,0.055524066,0.393973,0.600272,0.206299,10,15,0.07308999,0.022922799,0.4355332,5.078405,3,3,train,1
0.50510347,0.505126,0.00043753532,0.504364,0.506042,0.00167799,13,2,0.001067996,0.0004575221,0.00869292,5.1025934,7,8,train,0
0.5006176,0.50329554,0.008483027,0.476593,0.510467,0.033874005,7,9,0.03036502,0.0084725255,0.16097799,5.0137978,6,6,train,0
0.4959713,0.4968105,0.0047182306,0.478881,0.503601,0.024720013,6,19,0.012513012,0.0029876342,0.05676505,4.920196,5,4,train,0
0.49811515,0.498413,0.0011402561,0.495361,0.499481,0.0041199923,10,19,0.002745986,0.001204682,0.022888958,4.9623995,6,6,train,0
0.5047373,0.504821,0.00034261245,0.504058,0.505126,0.001067996,9,6,0.0009160042,0.00046552168,0.008844912,5.095198,7,7,train,0
0.50420344,0.5048975,0.006541651,0.487579,0.520996,0.033416986,6,14,0.0152590275,0.005766152,0.10955688,5.0852757,6,5,train,0
0.5097182,0.510809,0.0041847425,0.494177,0.51615,0.021972984,6,4,0.016326994,0.0035657317,0.067748904,5.1966023,4,7,train,0
0.51122123,0.51119053,0.0005200224,0.510351,0.51203,0.0016790032,4,1,0.0015259981,0.00055415696,0.010528982,5.2269473,6,8,train,0
0.50896275,0.510504,0.005482203,0.494024,0.51615,0.02212599,16,3,0.016784996,0.005902783,0.112152874,5.181464,4,6,train,0
0.5047679,0.504821,0.00047582283,0.503601,0.505584,0.001982987,18,1,0.001067996,0.00042552385,0.008084953,5.0958166,6,7,train,0
0.5047833,0.50543153,0.0063376324,0.487579,0.520996,0.033416986,5,13,0.0152590275,0.005597573,0.10635388,5.0969243,5,6,train,0
0.5050424,0.505126,0.00042999463,0.504364,0.506042,0.00167799,14,3,0.001067996,0.00044946923,0.008539915,5.1013603,7,7,train,0
0.5106032,0.510809,0.00082632626,0.508063,0.51203,0.003966987,2,1,0.003966987,0.00038531265,0.0073209405,5.2143264,5,7,train,0
0.5079862,0.50791,0.0034693433,0.496313,0.51325,0.016936988,11,7,0.009918004,0.003525574,0.066985905,5.1612406,6,5,train,0
0.49858046,0.4989465,0.0017202587,0.495208,0.501159,0.005951017,8,15,0.005798012,0.002015848,0.03830111,4.971709,6,6,train,0
0.5006709,0.500701,0.0006171329,0.499176,0.50177,0.002594024,15,18,0.002289027,0.0008030565,0.015258074,5.013435,8,8,train,0
0.49730507,0.4981445,0.045230906,0.42597,0.565741,0.13977101,8,16,0.034179986,0.013459949,0.25573903,4.987163,1,1,train,1
0.496771,0.4981445,0.045289874,0.42597,0.565741,0.13977101,7,15,0.034179986,0.014134474,0.26855502,4.9766526,1,1,train,1
0.49656504,0.4966185,0.04529461,0.42597,0.565741,0.13977101,6,14,0.034179986,0.0144477375,0.27450702,4.972568,1,1,train,1
0.49645823,0.4955505,0.0452922,0.42597,0.565741,0.13977101,5,13,0.034179986,0.014439684,0.274354,4.970443,1,1,train,1
0.4962369,0.4955505,0.045277085,0.42597,0.565741,0.13977101,4,12,0.034179986,0.014078317,0.26748803,4.966023,1,1,train,1
0.49797755,0.497802,0.0023238577,0.492919,0.502227,0.00930801,9,18,0.0076300204,0.0028510627,0.05417019,4.9597406,6,7,train,0
0.5052818,0.5056477,0.031780764,0.421966,0.565856,0.14389,11,15,0.05340603,0.017085845,0.32463104,5.1263957,4,4,train,1
0.505913,0.5072885,0.031917144,0.421966,0.565856,0.14389,11,15,0.05340603,0.018068448,0.34330052,5.1393332,2,3,train,1
0.50480855,0.5059297,0.03192519,0.421966,0.565856,0.14389,8,12,0.05340603,0.017263077,0.32799846,5.1170187,4,4,train,1
0.5045246,0.50326973,0.031950004,0.421966,0.565856,0.14389,8,12,0.05340603,0.01786871,0.3395055,5.111318,4,5,train,1
0.5037665,0.50364655,0.031913,0.421966,0.565856,0.14389,9,13,0.05340603,0.017028967,0.32355037,5.0959826,3,3,train,1
0.5037486,0.503219,0.032022696,0.421966,0.565856,0.14389,5,9,0.05340603,0.018699475,0.35529003,5.0957627,4,3,train,1
0.50561947,0.50663555,0.031850487,0.421966,0.565856,0.14389,9,13,0.05340603,0.016873764,0.32060152,5.133309,3,3,train,1
0.50461215,0.5066016,0.03201073,0.421966,0.565856,0.14389,9,13,0.05340603,0.019426381,0.36910126,5.113163,4,3,train,1
0.50402534,0.50218487,0.03193433,0.421966,0.565856,0.14389,6,10,0.05340603,0.017456938,0.33168182,5.1012263,3,3,train,1
0.50408924,0.50530225,0.032009695,0.421966,0.565856,0.14389,4,8,0.05340603,0.018965881,0.36035174,5.102611,4,3,train,1
0.51130486,0.511267,0.00014371185,0.511114,0.511572,0.0004580021,0,5,0.0004580021,0.00012047354,0.0022889972,5.228654,4,4,train,0
0.4973103,0.4990175,0.040471252,0.42219,0.564401,0.14221096,7,13,0.04455602,0.015480365,0.29412693,4.97911,3,3,train,1
0.49657267,0.49856448,0.040384617,0.42219,0.564401,0.14221096,4,10,0.04455602,0.01568882,0.29808757,4.9643083,2,1,train,1
0.49688393,0.497263,0.040472753,0.42219,0.564401,0.14221096,6,12,0.04455602,0.01576521,0.299539,4.970634,3,3,train,1
0.49714392,0.4990175,0.040443446,0.42219,0.564401,0.14221096,7,13,0.04455602,0.015641483,0.29718816,4.9757557,3,3,train,1
0.49615702,0.497263,0.040416908,0.42219,0.564401,0.14221096,6,12,0.04455602,0.016582215,0.3150621,4.9561067,2,3,train,1
0.49630538,0.497263,0.04047054,0.42219,0.564401,0.14221096,5,11,0.04455602,0.016277181,0.30926645,4.959139,2,2,train,1
0.4952817,0.494745,0.040383138,0.42219,0.564401,0.14221096,4,10,0.04455602,0.015538049,0.29522294,4.938696,2,2,train,1
0.49733162,0.4990175,0.040496685,0.42219,0.564401,0.14221096,8,14,0.04455602,0.015871715,0.30156258,4.979575,1,2,train,1
0.4958384,0.49598873,0.04035701,0.42219,0.564401,0.14221096,7,13,0.04455602,0.015704773,0.2983907,4.9496884,2,2,train,1
0.4957323,0.49699888,0.04039757,0.42219,0.564401,0.14221096,5,11,0.04455602,0.016055388,0.30505237,4.9476495,2,1,train,1
0.51873106,0.51677096,0.051924728,0.439861,0.597491,0.15763003,8,16,0.03707999,0.014705266,0.27940005,5.43556,1,1,train,1
0.5178075,0.51677096,0.05216929,0.439861,0.597491,0.15763003,7,15,0.03707999,0.015612634,0.29664004,5.4169254,1,1,train,1
0.5174335,0.51677096,0.052222956,0.439861,0.597491,0.15763003,6,14,0.03707999,0.016142635,0.30671006,5.4092937,1,1,train,1
0.51721996,0.51463604,0.05224143,0.439861,0.597491,0.15763003,5,13,0.03707999,0.016175266,0.30733007,5.4049144,1,1,train,1
0.5169069,0.511506,0.052250974,0.439861,0.597491,0.15763003,4,12,0.03707999,0.015813163,0.3004501,5.3984604,1,1,train,1
0.4929482,0.4935665,0.037213404,0.423987,0.557501,0.13351402,7,13,0.039825976,0.014503362,0.27556387,4.8876557,1,2,train,1
0.49321204,0.4935665,0.03725055,0.423987,0.557501,0.13351402,8,14,0.039825976,0.01440616,0.27371705,4.8929143,1,2,train,1
0.49156317,0.49082,0.037271637,0.423987,0.557501,0.13351402,7,13,0.039825976,0.014918201,0.2834458,4.8604712,2,1,train,1
0.49242467,0.49234957,0.037176922,0.423987,0.557501,0.13351402,7,13,0.039825976,0.014011405,0.2662167,4.8772836,2,1,train,1
0.4925713,0.49308765,0.037179608,0.423987,0.557501,0.13351402,7,13,0.039825976,0.014106647,0.2680263,4.880177,1,2,train,1
0.49239984,0.4925745,0.03725966,0.423987,0.557501,0.13351402,7,13,0.039825976,0.0147366505,0.27999637,4.8769174,2,2,train,1
0.49315363,0.4935665,0.037238654,0.423987,0.557501,0.13351402,8,14,0.039825976,0.014399991,0.27359983,4.891744,2,2,train,1
0.4932378,0.4935665,0.03725557,0.423987,0.557501,0.13351402,6,12,0.039825976,0.014620508,0.27778965,4.8934293,2,1,train,1
0.4921047,0.49092054,0.03719107,0.423987,0.557501,0.13351402,6,12,0.039825976,0.014264512,0.27102572,4.871005,2,2,train,1
0.49239746,0.4925745,0.037191715,0.423987,0.557501,0.13351402,8,14,0.039825976,0.014443443,0.27442542,4.87677,2,2,train,1
0.510565,0.510504,0.0010138319,0.507147,0.512793,0.0056459904,19,17,0.0045779943,0.00070678873,0.013428986,5.2135525,4,4,train,0
0.4997477,0.4997855,0.0007315566,0.498413,0.501007,0.002594024,7,17,0.0015260279,0.0005540644,0.010527223,4.994966,5,7,train,0
0.49977818,0.499786,0.00045896825,0.49887,0.500701,0.0018310249,16,1,0.0010680258,0.0005140022,0.009766042,4.9955683,7,7,train,0
0.5049205,0.504821,0.00080629985,0.504058,0.507873,0.0038149953,0,10,0.002440989,0.0006101006,0.011591911,5.098907,6,7,train,0
0.5112744,0.511267,0.00018985779,0.510962,0.511725,0.00076299906,18,12,0.0004580021,0.00023278751,0.0044229627,5.228031,6,5,train,0
0.5112655,0.5118487,0.109387375,0.312001,0.718031,0.40603,8,13,0.14374,0.042883087,0.8147787,5.4671607,3,3,train,1
0.5144783,0.51742065,0.10923563,0.312001,0.718031,0.40603,10,15,0.14374,0.044167526,0.839183,5.5324073,3,3,train,1
0.51293665,0.51312494,0.10934611,0.312001,0.718031,0.40603,9,14,0.14374,0.044590488,0.8472193,5.501211,4,3,train,1
0.51084965,0.50498796,0.10938691,0.312001,0.718031,0.40603,6,11,0.14374,0.043668143,0.82969475,5.458656,2,3,train,1
0.51235664,0.5122823,0.10922315,0.312001,0.718031,0.40603,8,13,0.14374,0.042534776,0.8081607,5.488781,3,2,train,1
0.5098778,0.5012815,0.10945112,0.312001,0.718031,0.40603,6,11,0.14374,0.043722328,0.83072424,5.439098,2,2,train,1
0.5104345,0.5047213,0.109364256,0.312001,0.718031,0.40603,7,12,0.14374,0.04335617,0.82376724,5.45008,2,1,train,1
0.513419,0.5131463,0.109193504,0.312001,0.718031,0.40603,10,15,0.14374,0.043101817,0.81893456,5.510445,2,2,train,1
0.51337665,0.5153388,0.10924596,0.312001,0.718031,0.40603,8,13,0.14374,0.043089665,0.81870365,5.509806,2,2,train,1
0.5114993,0.5096096,0.10930427,0.312001,0.718031,0.40603,7,12,0.14374,0.04354939,0.8274384,5.471579,2,3,train,1
0.51092356,0.510809,0.0003337909,0.510504,0.51203,0.0015259981,18,16,0.0015259981,0.00035315438,0.0067099333,5.220861,6,6,train,0
0.5107939,0.510809,0.00011708372,0.510504,0.511114,0.00060999393,17,0,0.0004569888,0.00011226064,0.0021329522,5.2182074,5,4,train,0
0.5085279,0.510046,0.0041897655,0.491583,0.510809,0.019226015,7,3,0.01739502,0.0026422113,0.050202012,5.1723623,7,5,train,0
0.5106718,0.510962,0.0011085821,0.506537,0.511725,0.0051879883,3,2,0.0051879883,0.0007789449,0.0147999525,5.2157383,6,6,train,0
0.49274158,0.48843172,0.03580323,0.428903,0.563638,0.13473496,4,9,0.048065007,0.015572703,0.29588136,4.881522,4,4,train,1
0.49649245,0.49592188,0.03584088,0.428903,0.563638,0.13473496,9,14,0.048065007,0.015305565,0.29080573,4.955786,4,3,train,1
0.4943095,0.4898924,0.03591089,0.428903,0.563638,0.13473496,5,10,0.048065007,0.016246611,0.3086856,4.912629,3,3,train,1
0.49456573,0.49499834,0.03571366,0.428903,0.563638,0.13473496,4,9,0.048065007,0.016394742,0.3115001,4.9174156,4,4,train,1
0.49427623,0.49364948,0.035712704,0.428903,0.563638,0.13473496,5,10,0.048065007,0.016658725,0.31651577,4.9116874,4,4,train,1
0.49707374,0.49831364,0.035763334,0.428903,0.563638,0.13473496,9,14,0.048065007,0.015840152,0.3009629,4.9672265,3,3,train,1
0.49441123,0.49330193,0.03581257,0.428903,0.563638,0.13473496,5,10,0.048065007,0.015453252,0.2936118,4.9144998,2,3,train,1
0.49599233,0.49788547,0.03563047,0.428903,0.563638,0.13473496,7,12,0.048065007,0.014828545,0.28174236,4.9455585,3,3,train,1
0.4970603,0.499725,0.035707496,0.428903,0.563638,0.13473496,9,14,0.048065007,0.016014865,0.30428243,4.9668803,2,3,train,1
0.49551958,0.49518645,0.035683624,0.428903,0.563638,0.13473496,5,10,0.048065007,0.015866375,0.3014611,4.93626,3,3,train,1
0.50276405,0.5016258,0.03077603,0.439093,0.565283,0.12619,4,8,0.049133003,0.01645667,0.31267673,5.0743775,5,4,train,1
0.50467885,0.5042752,0.030667538,0.439093,0.565283,0.12619,12,16,0.049133003,0.015755583,0.29935607,5.1128225,3,3,train,1
0.50463104,0.50483364,0.030731775,0.439093,0.565283,0.12619,12,16,0.049133003,0.016646195,0.3162777,5.1119375,3,4,train,1
0.5045283,0.5034734,0.030855784,0.439093,0.565283,0.12619,10,14,0.049133003,0.016140195,0.3066637,5.1100173,5,5,train,1
0.5032104,0.5011196,0.030562295,0.439093,0.565283,0.12619,7,11,0.049133003,0.01479949,0.2811903,5.0830956,3,3,train,1
0.504975,0.50517386,0.030634858,0.439093,0.565283,0.12619,11,15,0.049133003,0.015152442,0.2878964,5.1187644,3,4,train,1
0.5021523,0.4970808,0.031088054,0.439093,0.565283,0.12619,5,9,0.049133003,0.014846481,0.28208315,5.0624676,3,4,train,1
0.5024987,0.5008613,0.030788004,0.439093,0.565283,0.12619,5,9,0.049133003,0.016243016,0.30861732,5.0690565,4,3,train,1
0.50324744,0.50171334,0.030747028,0.439093,0.565283,0.12619,7,11,0.049133003,0.01471964,0.27967316,5.0840673,4,5,train,1
0.5040285,0.5017866,0.030818896,0.439093,0.565283,0.12619,11,15,0.049133003,0.0156819,0.2979561,5.0998898,4,4,train,1
0.51010716,0.5108855,0.07583744,0.367376,0.652563,0.28518698,7,14,0.091858,0.030445369,0.578462,5.3192124,2,3,train,1
0.50984013,0.5106565,0.075826705,0.367376,0.652563,0.28518698,6,13,0.091858,0.03020447,0.5738849,5.313732,3,2,train,1
0.5054008,0.5074985,0.051745966,0.424796,0.583182,0.15838599,8,16,0.045623988,0.015250736,0.289764,5.162151,1,1,train,1
0.5047599,0.5074985,0.051821783,0.424796,0.583182,0.15838599,7,15,0.045623988,0.015965475,0.303344,5.14936,1,1,train,1
0.50450045,0.5074985,0.051828045,0.424796,0.583182,0.15838599,6,14,0.045623988,0.016367054,0.310974,5.1441374,1,1,train,1
0.50437844,0.506278,0.051825874,0.424796,0.583182,0.15838599,5,13,0.045623988,0.016447369,0.3125,5.1416698,1,1,train,1
