value_sequence,finalLabel,original_index,original_len,generated_window_id,new_len
0.51358070 0.52186244 0.53292964 0.55271716 0.59189317 0.67246819 0.75082403 0.70386195 0.61327120 0.56220029 0.53857783 0.52471389 0.51843075 0.51384166 0.50851459 0.50338106 0.49965325 0.50081399 0.50086219 0.50043760,0,8276,20,2,20
0.49671646 0.49671646 0.49671646 0.49671646 0.49671646 0.49671646 0.50049800 0.54174213 0.61135668 0.67866707 0.71495581 0.70791398 0.66114995 0.59300343 0.52987647 0.49709523 0.49671646 0.49747669 0.49836258 0.49780497,0,8277,20,0,20
0.49940179 0.50026254 0.50078793 0.50543770 0.51843000 0.53862866 0.57179579 0.61270303 0.65774036 0.69680446 0.71765390 0.71656376 0.68763155 0.64424380 0.59611401 0.55513320 0.52805761 0.51256538 0.50575751 0.50074320,0,8277,20,1,20
0.51554648 0.53131882 0.55860648 0.59842147 0.64486989 0.68919491 0.71505639 0.71418753 0.68383198 0.63731936 0.58911798 0.55205130 0.52764516 0.51359591 0.50615116 0.50306686 0.50308838 0.50384466 0.50387827 0.50369721,0,8277,20,2,20
0.49397320 0.49505779 0.49875623 0.50142859 0.50589285 0.51286355 0.52383317 0.54115879 0.56612968 0.59518080 0.60673527 0.58773378 0.55835191 0.53609485 0.52195119 0.51154799 0.50476477 0.50079671 0.49821704 0.49593328,0,8279,20,0,20
0.49740693 0.49960658 0.50107896 0.50402098 0.50843075 0.51665554 0.53121387 0.55527288 0.59180536 0.60722686 0.57607547 0.54419100 0.52389896 0.51334039 0.50708265 0.50327351 0.50092349 0.49846807 0.49765782 0.49671245,0,8279,20,1,20
0.49350580 0.49350580 0.51580107 0.53964065 0.56241878 0.58623967 0.60995031 0.58664554 0.56162952 0.53728223 0.51514891 0.49450865 0.49415333 0.49350580 0.49350580 0.49350580 0.49385793 0.49492285 0.49435129 0.49410461,0,8279,20,2,20
0.53402049 0.55032952 0.57524772 0.61150660 0.65364585 0.67732730 0.65441887 0.61285258 0.57471720 0.55074859 0.53393890 0.52344206 0.51660074 0.50988806 0.50685215 0.50265243 0.50213337 0.50099986 0.50127178 0.49999751,0,8280,20,0,20
0.49866292 0.49865200 0.49865200 0.49912051 0.49886223 0.49944386 0.51099334 0.55220681 0.60379808 0.65110679 0.67172083 0.65861004 0.61849315 0.56603566 0.52071521 0.49866007 0.49865200 0.49865200 0.49938680 0.49888050,0,8280,20,1,20
0.49671246 0.51364753 0.54332665 0.58004710 0.61837337 0.64923716 0.66910378 0.67515612 0.66482862 0.64038922 0.60346821 0.56515161 0.52962255 0.50503821 0.49524041 0.49457585 0.49400513 0.49249882 0.49249882 0.49249882,0,8280,20,2,20
0.51881762 0.52548315 0.53658899 0.55423995 0.57881400 0.61201391 0.64354671 0.65251894 0.62768682 0.59331335 0.56431225 0.54481354 0.53180399 0.52322305 0.51806398 0.51351083 0.51025642 0.50674843 0.50447904 0.50331131,0,8281,20,0,20
0.49865817 0.49994288 0.50107141 0.50390936 0.50820171 0.51281295 0.51831260 0.52514606 0.53558674 0.54940973 0.56841045 0.59244794 0.61901550 0.63719337 0.63430039 0.61431667 0.58669994 0.56361995 0.54490496 0.53230088,0,8281,20,1,20
0.49832190 0.49832190 0.49832190 0.49832190 0.49832190 0.50187786 0.50709577 0.51565549 0.53092300 0.55287063 0.58090127 0.60861535 0.62913509 0.63468362 0.62238445 0.59611037 0.56670803 0.53933783 0.52121264 0.50893831,0,8281,20,2,20
0.49701681 0.49945596 0.50182557 0.50024609 0.49816609 0.49634086 0.49634086 0.49741059 0.52638319 0.57471223 0.63806822 0.70686676 0.76836350 0.81341657 0.82509581 0.81054670 0.76790548 0.70788432 0.63679616 0.57074517,0,8282,20,0,20
0.50276987 0.50320083 0.50258856 0.50220050 0.50208979 0.50087880 0.50087880 0.50087880 0.50121276 0.57329205 0.64279375 0.71074901 0.77935314 0.85091108 0.83321673 0.76422954 0.69412126 0.62643751 0.55669770 0.50209207,0,8282,20,1,20
0.50019121 0.50556632 0.51320195 0.52283625 0.53927821 0.56237641 0.58892937 0.63146944 0.68610375 0.75473300 0.81707448 0.84110259 0.81076889 0.74507838 0.67574993 0.62419278 0.58329026 0.55775450 0.53565129 0.52221915,0,8282,20,2,20
0.49764493 0.49733269 0.49733269 0.49733269 0.49733269 0.56347628 0.63963024 0.71618349 0.79282520 0.74365997 0.66843273 0.59052060 0.51470289 0.49733269 0.49733269 0.49836174 0.49844132 0.50164174 0.49940895 0.49922544,0,8284,20,0,20
0.50192771 0.50192771 0.50192771 0.50201352 0.50252550 0.50337160 0.56578573 0.63858223 0.71031297 0.77962434 0.78141982 0.70917309 0.63651460 0.56561133 0.50375766 0.50192771 0.50192771 0.50192771 0.50192771 0.50192771,0,8284,20,1,20
0.51132943 0.51839894 0.52805778 0.54307804 0.56443824 0.59518178 0.64327010 0.70654194 0.76903024 0.78004694 0.72930047 0.66119547 0.60848991 0.57354608 0.55161204 0.53470419 0.52161670 0.51178818 0.50607389 0.50372114,0,8284,20,2,20
0.50301605 0.50301605 0.51438599 0.56563491 0.61744084 0.65962180 0.60915527 0.55679141 0.50631253 0.50301605 0.50301605 0.50317179 0.50325797 0.50468265 0.50512260 0.50543175 0.50475474 0.50301605 0.50301605 0.50301605,0,8287,20,0,20
0.50137772 0.50208187 0.50131990 0.50067184 0.50067184 0.50067184 0.50073384 0.50067184 0.50067184 0.52641238 0.56134299 0.59616844 0.63107333 0.66551210 0.63270655 0.59808027 0.56332787 0.52920645 0.50067184 0.50067184,0,8287,20,1,20
0.49588205 0.52416549 0.55633482 0.58828027 0.62128603 0.65347540 0.63082747 0.59822534 0.56609165 0.53451870 0.50121350 0.49551010 0.49551010 0.49551010 0.49551010 0.49551010 0.49551010 0.49558151 0.49707283 0.49761452,0,8287,20,2,20
0.50150906 0.50199526 0.50176447 0.50244066 0.50325229 0.50470508 0.50742329 0.51336991 0.52467478 0.54302913 0.57931622 0.64829015 0.68369701 0.61731371 0.56059720 0.53496450 0.52199125 0.51442339 0.51007097 0.50691109,0,8288,20,0,20
0.50158048 0.50158048 0.50263162 0.51143048 0.54755186 0.59728679 0.64646740 0.67656983 0.67802930 0.64884989 0.59949033 0.54752962 0.51123094 0.50158048 0.50248898 0.50241273 0.50333498 0.50171710 0.50194147 0.50158048,0,8288,20,1,20
0.50411090 0.51967733 0.54914324 0.57672927 0.60428015 0.63238525 0.66237286 0.69046966 0.68085268 0.65246401 0.62486168 0.59677619 0.56847494 0.54012392 0.51223060 0.50539507 0.50578801 0.50533403 0.50558467 0.50489175,0,8288,20,2,20
0.50145641 0.50138858 0.50200691 0.50220233 0.50238232 0.50132963 0.50015298 0.50015298 0.50045646 0.50431254 0.52120836 0.56413772 0.62720818 0.66383684 0.63812219 0.57570662 0.52617011 0.50493022 0.50015298 0.50015298,0,8289,20,0,20
0.50306779 0.50404936 0.50400584 0.50463893 0.50569914 0.51010553 0.52129080 0.54228347 0.57456800 0.61286255 0.64746291 0.66857807 0.66718178 0.64445715 0.60789894 0.56964831 0.54029559 0.51976393 0.50884722 0.50346846,0,8289,20,1,20
0.49933898 0.49933898 0.49933898 0.51036004 0.57213338 0.63407322 0.65834601 0.59812301 0.53677803 0.50040342 0.50008190 0.50099856 0.50073332 0.49976606 0.50102209 0.49972025 0.50067778 0.49933898 0.49933898 0.49933898,0,8289,20,2,20
0.49986583 0.49980750 0.50046924 0.52411030 0.54680382 0.56923735 0.59117364 0.61338132 0.63645897 0.62034466 0.59878749 0.57611294 0.55360469 0.53068465 0.50738162 0.49980750 0.50054136 0.50167791 0.50207943 0.50095950,0,8290,20,0,20
0.49699001 0.49717822 0.49931474 0.50188772 0.50651328 0.51230622 0.52152443 0.53652810 0.56307937 0.60159908 0.61851914 0.58959521 0.55376989 0.53106395 0.51795119 0.51018282 0.50501201 0.50184285 0.49972611 0.49818671,0,8290,20,1,20
0.50296187 0.50280789 0.50444683 0.50570390 0.51146540 0.51871180 0.53182722 0.55020688 0.57523945 0.60080949 0.62227460 0.63513200 0.63593663 0.62401961 0.60300288 0.57713582 0.55338154 0.53153424 0.51820132 0.50945919,0,8290,20,2,20
0.49741761 0.49709023 0.49709023 0.49709023 0.49802004 0.52899186 0.58191985 0.62940231 0.64528103 0.62180118 0.56996802 0.51844795 0.49709023 0.49709023 0.49826506 0.49709023 0.49709023 0.49709023 0.49709023 0.49709023,0,8291,20,0,20
0.50478136 0.50476312 0.50406450 0.50443955 0.50458406 0.50578745 0.50423185 0.50406450 0.50406450 0.50419994 0.54724562 0.59727961 0.64814868 0.64875113 0.59880551 0.54840038 0.50573875 0.50629963 0.50615894 0.50530460,0,8291,20,1,20
0.50036048 0.50217682 0.50384541 0.50741392 0.51202385 0.52135164 0.54169822 0.58311736 0.63832250 0.60905691 0.55592129 0.52805622 0.51482463 0.50825304 0.50533429 0.50392323 0.50197512 0.50057843 0.50029767 0.49990049,0,8291,20,2,20
0.50698536 0.50698536 0.50698536 0.50698536 0.50698536 0.50698536 0.50698536 0.54241292 0.59127582 0.63770687 0.66516238 0.61553853 0.56889907 0.52145503 0.50698536 0.50698536 0.50698536 0.50744802 0.50698536 0.50710841,0,8292,20,0,20
0.49858070 0.49842045 0.49912746 0.49893810 0.50472171 0.53296248 0.57712446 0.62154550 0.65227390 0.66146977 0.64557304 0.60759812 0.56147770 0.52135758 0.50155807 0.50018090 0.49943082 0.49936013 0.49844732 0.49865929,0,8292,20,1,20
0.49786406 0.49737438 0.50184334 0.52213242 0.54303873 0.56362597 0.58528013 0.60517495 0.62744159 0.64800018 0.63535872 0.61257169 0.59105908 0.56900418 0.54903267 0.52899667 0.50925447 0.49785229 0.49717008 0.49717008,0,8292,20,2,20
0.50259553 0.50502761 0.50742103 0.50923803 0.51257856 0.51659474 0.53391516 0.56302764 0.62106728 0.74229487 0.96472833 0.98896127 0.76015434 0.63203689 0.56999639 0.53950941 0.52199898 0.51492768 0.50845894 0.50496249,0,8294,20,0,20
0.50073714 0.50073714 0.50093103 0.50091999 0.50073714 0.53041734 0.60570349 0.67684350 0.74671068 0.82148328 0.89955772 0.97388195 0.98526146 0.91008126 0.83522226 0.76412467 0.69126135 0.62065477 0.54832113 0.50534710,0,8294,20,1,20
0.49571083 0.49571083 0.49740500 0.57167175 0.64654647 0.72380007 0.79980485 0.88001369 0.95414965 0.95436993 0.87412312 0.79816880 0.72359305 0.64575674 0.57034651 0.49571083 0.49571083 0.49571083 0.49571083 0.49571083,0,8294,20,2,20
0.51636020 0.52746462 0.54569216 0.57700577 0.62209452 0.65527252 0.63751269 0.59122838 0.55578760 0.53374142 0.52128031 0.51246835 0.50591381 0.50057455 0.49769539 0.49686574 0.49646531 0.49592686 0.49421339 0.49421339,0,8295,20,0,20
0.49227235 0.49341807 0.49420627 0.50172984 0.52090319 0.55823087 0.60619698 0.64362707 0.64686186 0.61304850 0.56305503 0.52488656 0.50358011 0.49592678 0.49200000 0.49200000 0.49200000 0.49202501 0.49276856 0.49326439,0,8295,20,1,20
0.50045110 0.50042440 0.50202910 0.50232937 0.50506934 0.50615432 0.51421323 0.53334554 0.56921826 0.61448008 0.65172221 0.66608319 0.64628100 0.60606354 0.56275714 0.53017740 0.51180430 0.50276579 0.50123623 0.50101501,0,8295,20,2,20
0.49884710 0.49958017 0.49904636 0.49891660 0.49842292 0.51310304 0.53202114 0.55255751 0.57043162 0.58972296 0.60799467 0.62255416 0.60404185 0.58459491 0.56590978 0.54580570 0.52666869 0.50759489 0.49842292 0.49857653,0,8296,20,0,20
0.50640497 0.50663633 0.50623505 0.50597745 0.50840179 0.53083460 0.56487800 0.60158715 0.62540756 0.63069761 0.61436299 0.58189251 0.54514905 0.51680457 0.50615894 0.50645847 0.50580024 0.50572397 0.50600501 0.50594721,0,8296,20,1,20
0.50163470 0.51385908 0.54317711 0.57958785 0.61101869 0.62701756 0.62220648 0.59968425 0.56437261 0.53037003 0.50690925 0.50322806 0.50279351 0.50223931 0.50172785 0.50148972 0.50181353 0.50233956 0.50247961 0.50231497,0,8296,20,2,20
0.50773665 0.52844684 0.55507608 0.58496239 0.61281054 0.63453072 0.64984397 0.65267169 0.64454253 0.62395335 0.59695499 0.56655970 0.53833244 0.51494574 0.49995687 0.49727097 0.49727097 0.49727097 0.49727097 0.49727097,0,8297,20,0,20
0.49856850 0.49944338 0.49815360 0.49863728 0.49794193 0.49794193 0.49794193 0.52428232 0.58167049 0.64028076 0.63783890 0.58146202 0.52394054 0.49959459 0.49940681 0.49968125 0.49842018 0.49915217 0.49794193 0.49794193,0,8297,20,1,20
0.49968637 0.50018584 0.50001096 0.49796644 0.49775588 0.50286215 0.53420793 0.57730912 0.61732511 0.63836657 0.63207358 0.59983895 0.55474000 0.51511986 0.49724412 0.49724412 0.49724412 0.49724412 0.49724412 0.49724412,0,8297,20,2,20
0.50946198 0.53027349 0.55130320 0.57281999 0.59597605 0.61740828 0.61909975 0.59581807 0.57431267 0.55318136 0.53232466 0.51209492 0.49489297 0.49489297 0.49489297 0.49489297 0.49489297 0.49489297 0.49570279 0.49526402,0,8300,20,0,20
0.50035911 0.50534850 0.52510949 0.54452989 0.56325814 0.58423077 0.60369215 0.62316843 0.63577522 0.61571015 0.59809270 0.57821249 0.55980132 0.53933870 0.51980701 0.50035911 0.50129940 0.50164053 0.50176661 0.50052075,0,8300,20,1,20
0.50903942 0.51649064 0.52810453 0.54697765 0.56879205 0.59579531 0.61850927 0.63447200 0.63455877 0.62168537 0.59858950 0.57317030 0.54982894 0.53042795 0.51792184 0.51037643 0.50669892 0.50511651 0.50441489 0.50473766,0,8300,20,2,20
0.49780854 0.49780854 0.49780854 0.49780854 0.49780854 0.51882966 0.57165059 0.63106511 0.67545868 0.68814832 0.66257852 0.61151332 0.55309116 0.50979838 0.49780854 0.49780854 0.49798834 0.49890549 0.49780854 0.49780854,0,8301,20,0,20
0.49699605 0.49699605 0.49839099 0.49795461 0.50455072 0.52931550 0.56620529 0.60906132 0.64760234 0.67460067 0.68290483 0.67062554 0.64384692 0.60589692 0.56470240 0.52724091 0.50263442 0.49699605 0.49700014 0.49788751,0,8301,20,1,20
0.52287144 0.53314707 0.54824426 0.57402373 0.61614418 0.66742681 0.68469080 0.64389240 0.59452185 0.56088279 0.53982136 0.52731704 0.51829204 0.51368437 0.51018298 0.50707656 0.50432164 0.50252407 0.50088792 0.50088792,0,8301,20,2,20
0.50166935 0.52431596 0.54771669 0.57114412 0.59415851 0.61933585 0.64168390 0.66611882 0.65640445 0.63295499 0.60886802 0.58555785 0.56329018 0.53977506 0.51720203 0.49919825 0.49946335 0.49919825 0.49946753 0.49919825,0,8302,20,0,20
0.49551907 0.49551907 0.49554971 0.49604844 0.49660512 0.49947254 0.50947846 0.53391026 0.57573209 0.62400823 0.65278958 0.64526377 0.60746715 0.56027766 0.52516193 0.50434652 0.49745260 0.49561892 0.49571800 0.49604912,0,8302,20,1,20
0.49760126 0.49883920 0.50012929 0.50191802 0.50385148 0.50772337 0.51272882 0.52022025 0.53189976 0.54983773 0.57921914 0.62067518 0.65812618 0.65725431 0.61828524 0.57855768 0.55049892 0.53239894 0.52049223 0.51330456,0,8302,20,2,20
0.49674976 0.49674976 0.49674976 0.49674976 0.49674976 0.49674976 0.49674976 0.50710670 0.52383352 0.53993950 0.55681553 0.57325149 0.58982101 0.60628753 0.59976066 0.58402612 0.56749419 0.55162693 0.53514414 0.51865250,0,8305,20,0,20
0.50040290 0.50040290 0.50127743 0.50125918 0.50054557 0.50040290 0.50180269 0.50616933 0.51592982 0.53604284 0.56514708 0.59659493 0.61657101 0.61604742 0.59402645 0.56206020 0.53299184 0.51364210 0.50455709 0.50101875,0,8305,20,1,20
0.49258966 0.49271806 0.49265686 0.49302226 0.49717281 0.50825942 0.53025628 0.56012932 0.58955976 0.60503744 0.59882747 0.57436704 0.54392484 0.51805250 0.50263212 0.49534776 0.49315059 0.49243912 0.49200000 0.49211832,0,8305,20,2,20
0.49736182 0.49789070 0.49669608 0.49688277 0.49669608 0.49690119 0.49676001 0.49876357 0.51121251 0.54326712 0.58617576 0.62865139 0.66097335 0.67611960 0.66755533 0.63848382 0.59456975 0.55061013 0.51600064 0.49886674,0,8306,20,0,20
0.49210683 0.49210683 0.49210683 0.49210683 0.49210683 0.50462349 0.54172966 0.57848410 0.61621926 0.65380571 0.66841642 0.63204876 0.59341834 0.55568617 0.51790947 0.49210683 0.49210683 0.49285776 0.49412790 0.49411480,0,8306,20,1,20
0.49996105 0.49994227 0.50014253 0.50131032 0.51974658 0.55400066 0.59845161 0.63734271 0.66227740 0.66312905 0.64120925 0.60252953 0.55725631 0.51997776 0.49975981 0.49868073 0.50004341 0.49868073 0.49868073 0.49868073,0,8306,20,2,20
0.50870703 0.51377963 0.51972126 0.52888901 0.54557676 0.57619568 0.62825412 0.67898048 0.65785680 0.59923987 0.55776686 0.53314808 0.52098292 0.51366059 0.51211763 0.50784750 0.50580508 0.50348929 0.50178400 0.50065930,0,8307,20,0,20
0.50565455 0.50565455 0.50565455 0.50704080 0.50685874 0.50639347 0.50565455 0.51245301 0.54608461 0.59587146 0.64157979 0.67220749 0.67241381 0.64504691 0.59682336 0.54925571 0.51516979 0.50759270 0.50621289 0.50565455,0,8307,20,1,20
0.50544319 0.50603184 0.50681109 0.50651804 0.50497404 0.50430046 0.50430046 0.50492887 0.53996996 0.59368817 0.64751218 0.67365400 0.61926058 0.56696962 0.51334703 0.50605775 0.50430046 0.50430046 0.50430046 0.50430046,0,8307,20,2,20
0.50529068 0.50683489 0.50941810 0.51188038 0.51508303 0.52264939 0.54284581 0.58761626 0.60183656 0.55358135 0.52655603 0.51645367 0.51147936 0.50936299 0.50748730 0.50570989 0.50461699 0.50421113 0.50427142 0.50396087,0,8308,20,0,20
0.53845061 0.55363756 0.56932979 0.58312341 0.59275429 0.59525233 0.59036823 0.57954447 0.56530787 0.54901077 0.53372303 0.52094018 0.51310011 0.50713472 0.50391977 0.50215107 0.50066611 0.50019246 0.49935787 0.49947407,0,8308,20,1,20
0.49513708 0.49513708 0.49513708 0.49548816 0.49513708 0.49513708 0.49513708 0.49573612 0.49547744 0.49513708 0.51304522 0.53287731 0.55279895 0.57150958 0.59110497 0.57858571 0.55878848 0.53928165 0.52012424 0.50072401,0,8308,20,2,20
0.50663892 0.51529024 0.52820620 0.54421190 0.56657875 0.59177006 0.61680383 0.63486806 0.64410426 0.64116445 0.62578335 0.60400375 0.57868282 0.55607609 0.53536117 0.52105186 0.51018830 0.50404684 0.50059425 0.49925212,0,8309,20,0,20
0.50067460 0.50015585 0.50017109 0.50015585 0.50153088 0.50375928 0.50636239 0.51145737 0.52327150 0.54355782 0.57209171 0.60424956 0.63451029 0.65141298 0.65055307 0.63041831 0.60016383 0.56632889 0.53771049 0.51870142,0,8309,20,1,20
0.52625507 0.53750817 0.55304059 0.57591598 0.60636219 0.63491787 0.64469075 0.62490894 0.59395265 0.56494146 0.54497623 0.53176781 0.52240889 0.51509981 0.51049434 0.50739242 0.50513861 0.50138873 0.50074402 0.49978390,0,8309,20,2,20
0.49847905 0.49896680 0.50063206 0.50030463 0.49876451 0.49847905 0.49847905 0.49880465 0.50916697 0.54122734 0.58711777 0.63453873 0.67390133 0.69343269 0.68737982 0.65846606 0.61206569 0.56579919 0.52419007 0.50223384,0,8310,20,0,20
0.50145014 0.50145014 0.50145014 0.50203075 0.50270180 0.50402352 0.50461959 0.50963183 0.51739589 0.53224322 0.55670453 0.58969819 0.62704662 0.65834206 0.67661767 0.67505636 0.65381902 0.62013592 0.58323878 0.55179966,0,8310,20,1,20
0.50190556 0.50294851 0.50379087 0.50664876 0.51858387 0.54776749 0.59664907 0.64826415 0.67436117 0.65865875 0.61060368 0.56100984 0.52658780 0.50991293 0.50286010 0.50190421 0.50146357 0.50128092 0.50028674 0.50028674,0,8310,20,2,20
0.51182092 0.52789254 0.55788030 0.60312075 0.65839708 0.71782607 0.77149672 0.80675791 0.81336013 0.78781504 0.73979641 0.67921183 0.62145723 0.57483970 0.54342030 0.52165086 0.50973989 0.50074876 0.50071556 0.49929037,0,8311,20,0,20
0.50068750 0.50236493 0.50125651 0.50340168 0.50175614 0.50068750 0.50196886 0.50068750 0.50068750 0.50754035 0.56041149 0.64491876 0.73381949 0.80121596 0.82408960 0.79126185 0.71544350 0.62222761 0.54260962 0.50294032,0,8311,20,1,20
0.49865565 0.49865565 0.49865565 0.49865565 0.49865565 0.49865565 0.49865565 0.49965347 0.52981050 0.60888008 0.68308132 0.75791672 0.82910219 0.75967156 0.68280359 0.61196830 0.53411026 0.49865565 0.49865565 0.50050067,0,8311,20,2,20
0.50109073 0.50068625 0.50071035 0.50167184 0.50343276 0.50742310 0.51505676 0.53041291 0.55252578 0.57966837 0.61484039 0.64737211 0.67292053 0.67889782 0.66793509 0.64199994 0.60801652 0.57498670 0.54560712 0.52541878,0,8312,20,0,20
0.49909639 0.49909639 0.49909639 0.49909639 0.49909639 0.49909639 0.49998146 0.51770225 0.54691922 0.58535832 0.62353408 0.65789050 0.68368780 0.69020227 0.68146289 0.65484392 0.62133212 0.58170978 0.54557079 0.51666922,0,8312,20,1,20
0.49607451 0.49759694 0.50044895 0.50362358 0.50583453 0.50965768 0.51558466 0.52555338 0.53757263 0.55605308 0.58301630 0.62128368 0.66408631 0.68713197 0.66821815 0.62635958 0.58778887 0.56207259 0.54499846 0.53042314,0,8312,20,2,20
0.49973448 0.49974320 0.50019911 0.49973448 0.49973448 0.50326500 0.52061540 0.54641136 0.57815285 0.60660736 0.62640018 0.63220745 0.62578587 0.60622158 0.57816405 0.54540458 0.51914357 0.50270903 0.49985046 0.49973448,0,8313,20,0,20
0.50228156 0.50228156 0.50233333 0.50232112 0.50264872 0.50305915 0.50333479 0.50419223 0.53191420 0.56132183 0.59137648 0.62044418 0.60016170 0.57152819 0.54239055 0.51368479 0.50266527 0.50237188 0.50315465 0.50279075,0,8313,20,1,20
0.54533844 0.56611902 0.58737478 0.60790958 0.62908359 0.63070273 0.61016780 0.58835587 0.56654429 0.54517176 0.52461454 0.50566139 0.50093498 0.50122693 0.50034372 0.50034372 0.50034372 0.50034372 0.50034372 0.50034372,0,8313,20,2,20
0.49551941 0.49741226 0.52058751 0.55730958 0.59000968 0.60158377 0.58738876 0.55349644 0.51822679 0.49738901 0.49633469 0.49551941 0.49551941 0.49551941 0.49551941 0.49551941 0.49551941 0.49551941 0.49551941 0.49551941,0,8314,20,0,20
