value_sequence,finalLabel,original_index,original_len,generated_window_id,new_len
0.50096053 0.50096053 0.50096053 0.49943761 0.49983583 0.49707506 0.49490189 0.49040654 0.48662856 0.47994001 0.46844330 0.44940348 0.41695566 0.36527915 0.30694839 0.31065240 0.37001803 0.41947525 0.44927769 0.46659097,0,8839,20,1,20
0.49552610 0.49568077 0.49568077 0.49552397 0.47705959 0.45184362 0.42436759 0.39685224 0.36649087 0.33814697 0.30914676 0.32900161 0.35737815 0.38512180 0.41333422 0.44093221 0.46970010 0.49568077 0.49568077 0.49568077,0,8839,20,2,20
0.50358109 0.50424465 0.50424465 0.50424465 0.50424465 0.50225548 0.48491065 0.45290595 0.41192590 0.37492954 0.35285078 0.34973431 0.36699006 0.39651947 0.43532889 0.47048786 0.49566278 0.50340818 0.50269689 0.50327710,0,8840,20,0,20
0.50170045 0.50110336 0.49996203 0.49676254 0.49229734 0.48608161 0.47460519 0.45814246 0.43825047 0.41544847 0.39118271 0.36936002 0.35360588 0.34790728 0.34892336 0.36030835 0.37717592 0.40124213 0.42370352 0.44661829,0,8840,20,1,20
0.50170670 0.50104751 0.50164107 0.50224468 0.50224468 0.50201106 0.50224468 0.50224468 0.48048674 0.45248222 0.42609154 0.39935723 0.37325944 0.35529479 0.38058014 0.40689227 0.43286245 0.46063411 0.48800562 0.50224468,0,8840,20,2,20
0.49059175 0.48464398 0.47519779 0.46124412 0.44357448 0.41951281 0.39006882 0.36146720 0.35011411 0.36492758 0.39580702 0.42542450 0.44763015 0.46410352 0.47596538 0.48519103 0.48935539 0.49323539 0.49553197 0.49866479,0,8841,20,0,20
0.50384053 0.50364858 0.50346829 0.50309932 0.50369350 0.50329392 0.50251260 0.50244808 0.50381002 0.49830188 0.42912285 0.35801904 0.34581087 0.41521871 0.48577800 0.50384053 0.50384053 0.50362394 0.50384053 0.50384053,0,8841,20,1,20
0.49977696 0.50050289 0.50050289 0.50050289 0.50050289 0.50017323 0.50050289 0.50050289 0.50050289 0.49975350 0.44826850 0.39820202 0.34690987 0.38798762 0.43804118 0.48886898 0.49908301 0.49948408 0.50021286 0.50050289,0,8841,20,2,20
0.50015497 0.49951107 0.49910884 0.49730266 0.49540801 0.49265096 0.48839145 0.48114340 0.46978604 0.45183073 0.42441833 0.39112134 0.37895916 0.40219367 0.43519138 0.45823064 0.47301855 0.48229440 0.48822279 0.49251141,0,8842,20,0,20
0.49371708 0.48479265 0.47146120 0.45298722 0.43037445 0.40545989 0.38337831 0.36916008 0.36703408 0.37771281 0.39723707 0.42129615 0.44584441 0.46695213 0.48213978 0.49157248 0.49780580 0.50058574 0.50209152 0.50216383,0,8842,20,1,20
0.49810721 0.49817748 0.49871873 0.49902798 0.49902798 0.49902798 0.49902798 0.49823717 0.49805568 0.49572391 0.48344441 0.44758881 0.39805128 0.37715352 0.40944865 0.45921554 0.48943499 0.49812852 0.49880802 0.49850995,0,8842,20,2,20
0.49747473 0.49832643 0.49828429 0.49832643 0.49827366 0.49446149 0.49045342 0.48167703 0.46525427 0.43454975 0.37873757 0.31262009 0.24075069 0.18786553 0.16458058 0.18222672 0.23548158 0.30740381 0.38021229 0.43396710,0,8843,20,0,20
0.43284498 0.36313178 0.28518872 0.21686681 0.17553389 0.16984596 0.19735751 0.25788497 0.33263088 0.40848819 0.46530258 0.49132486 0.49266791 0.49221467 0.49266791 0.49263529 0.48966285 0.48755547 0.48664617 0.48915746,0,8843,20,1,20
0.47924475 0.46333768 0.43275428 0.37441210 0.26118278 0.18435297 0.29211486 0.39290862 0.44264810 0.46732666 0.48199431 0.49058937 0.49589348 0.49813147 0.50032662 0.50066226 0.50147001 0.50261020 0.50342276 0.50370339,0,8843,20,2,20
0.50198827 0.50198827 0.50198827 0.50178761 0.49943442 0.49556308 0.49035138 0.48163828 0.46820097 0.44709947 0.42228272 0.39597740 0.37545037 0.36403652 0.36419883 0.37735720 0.39877089 0.42516864 0.44861327 0.46853223,0,8844,20,0,20
0.50192878 0.49889185 0.49748338 0.49227923 0.48923439 0.48479678 0.47759940 0.46511753 0.44804142 0.42605915 0.39814013 0.37054578 0.35699833 0.36910483 0.39561295 0.42411992 0.44690478 0.46346585 0.47493000 0.48309395,0,8844,20,1,20
0.49500197 0.49564911 0.49597099 0.49666078 0.48143067 0.44407645 0.39742364 0.36092363 0.34796962 0.36325638 0.40173085 0.44763017 0.48473401 0.49633930 0.49630043 0.49609422 0.49654906 0.49666078 0.49666078 0.49666078,0,8844,20,2,20
0.50132889 0.50118835 0.50161558 0.50161558 0.50158789 0.49974258 0.49886256 0.49813443 0.49163083 0.47332815 0.43905636 0.39552902 0.36735163 0.37183237 0.40799346 0.44926175 0.47933563 0.49466713 0.50113720 0.50161558,0,8845,20,0,20
0.49150758 0.48221986 0.46685064 0.44446918 0.41896105 0.39240053 0.37470990 0.36648273 0.37252531 0.38734075 0.41015378 0.43472485 0.45802279 0.47547054 0.48760494 0.49353099 0.49745933 0.49922507 0.50087168 0.50102378,0,8845,20,1,20
0.48049754 0.47217039 0.45753530 0.43328870 0.39416521 0.35274725 0.35198652 0.39165450 0.43003419 0.45324835 0.46818323 0.47771394 0.48403776 0.48836361 0.49084831 0.49240517 0.49412381 0.49519023 0.49613075 0.49675760,0,8845,20,2,20
0.50231149 0.50270377 0.50080055 0.47632616 0.41893726 0.34576287 0.27401349 0.22247286 0.20736996 0.23202516 0.28955182 0.36505433 0.43658989 0.48716841 0.50270377 0.50270377 0.50270377 0.50270377 0.50270377 0.50270377,0,8846,20,0,20
0.50114872 0.49802257 0.45948474 0.39130626 0.31344883 0.25142766 0.22767711 0.24619941 0.30165990 0.37426174 0.44617243 0.49268093 0.50114872 0.50114872 0.50114872 0.50096846 0.49921647 0.50114872 0.50114872 0.50114872,0,8846,20,1,20
0.50095294 0.50095294 0.49963174 0.49463263 0.48231250 0.46039595 0.42440107 0.37327803 0.31615746 0.26554731 0.23514786 0.23509677 0.26569707 0.31695267 0.37279125 0.42015119 0.45659223 0.47911296 0.49318799 0.49854044,0,8846,20,2,20
0.50117225 0.50117225 0.50079675 0.50115751 0.49941698 0.46718053 0.43544896 0.40536850 0.37491812 0.34525406 0.32596503 0.35706979 0.38878390 0.41900084 0.45120804 0.48078472 0.50117225 0.49991133 0.49905853 0.49959961,0,8847,20,0,20
0.50243656 0.50286142 0.50266861 0.50286142 0.50231335 0.50223737 0.50248207 0.50135690 0.50186257 0.50068612 0.49721090 0.48113387 0.44472279 0.39124555 0.34982615 0.35052215 0.39257466 0.44421591 0.48093925 0.49725105,0,8847,20,1,20
0.50288070 0.50247869 0.47146363 0.44009383 0.41055485 0.38028730 0.34730960 0.36359019 0.39424752 0.42655740 0.45882293 0.48965148 0.50288070 0.50288070 0.50288070 0.50245667 0.50162420 0.50288070 0.50288070 0.50288070,0,8847,20,2,20
0.48875287 0.48193709 0.47295212 0.45947627 0.44053572 0.41725985 0.39031726 0.36861170 0.36089744 0.37260162 0.39718625 0.42356086 0.44549565 0.46193812 0.47342237 0.48342619 0.48991240 0.49433609 0.49772452 0.50091288,0,8848,20,0,20
0.49501868 0.49501868 0.49501868 0.49501868 0.49417447 0.49478697 0.49498814 0.48594714 0.45053866 0.40580545 0.37005431 0.35880816 0.37738965 0.41677325 0.46141438 0.49044004 0.49501868 0.49501868 0.49501868 0.49501868,0,8848,20,1,20
0.50244149 0.50261691 0.50398181 0.50398181 0.50398181 0.50262168 0.47620759 0.42436035 0.37457430 0.35400300 0.37252437 0.42182140 0.47290972 0.50205035 0.50333971 0.50398181 0.50398181 0.50373853 0.50338751 0.50391157,0,8848,20,2,20
0.50232022 0.50223934 0.50208932 0.50192036 0.50184150 0.47707643 0.43685499 0.39594220 0.42842386 0.46859507 0.50255980 0.50244859 0.50215638 0.50204270 0.50186122 0.50255980 0.50255980 0.50255980 0.50255980 0.50255980,0,8849,20,0,20
0.50019852 0.50024333 0.50073194 0.47989572 0.45437620 0.42941609 0.40351336 0.37862099 0.38143486 0.40596294 0.43140815 0.45738432 0.48354940 0.50073194 0.50023166 0.50037284 0.50073194 0.50073194 0.50073194 0.50055151,0,8849,20,1,20
0.49963243 0.49907949 0.49964901 0.49913740 0.50000596 0.50000596 0.50000596 0.50000596 0.50000596 0.48121437 0.46112600 0.44125439 0.42065525 0.40150038 0.38241352 0.38594750 0.40590540 0.42469242 0.44462791 0.46387548,0,8849,20,2,20
0.50364913 0.50364913 0.50348880 0.50247101 0.50027231 0.49603038 0.49112389 0.48090855 0.46638397 0.44594731 0.42358629 0.40092901 0.38485757 0.37635198 0.37962241 0.39096196 0.41065816 0.43301771 0.45535788 0.47300936,0,8850,20,0,20
0.49980418 0.49963993 0.49980269 0.49930841 0.49767957 0.49668289 0.49481351 0.49261430 0.48678989 0.47816269 0.46025345 0.42536186 0.37196243 0.37700623 0.42978379 0.46220122 0.47828075 0.48639519 0.49184270 0.49445332,0,8850,20,1,20
0.49586286 0.49071425 0.47812206 0.45348814 0.41928264 0.38613740 0.37394726 0.39069303 0.42474454 0.45899644 0.48025908 0.49139097 0.49562414 0.49686026 0.49686026 0.49686026 0.49686026 0.49663804 0.49658507 0.49650671,0,8850,20,2,20
0.50251286 0.50258958 0.50258958 0.50117373 0.48938748 0.47050018 0.44754729 0.42581329 0.40986300 0.40133934 0.40132200 0.41119369 0.42911617 0.45175976 0.47315511 0.49062979 0.50056859 0.50206767 0.50209372 0.50217902,0,8851,20,0,20
0.49565256 0.48644926 0.46402275 0.44290616 0.42005555 0.39745092 0.39085720 0.41358579 0.43634031 0.45852945 0.48090164 0.49606651 0.49592604 0.49492988 0.49533277 0.49500161 0.49561936 0.49565879 0.49548397 0.49550532,0,8851,20,1,20
0.50113278 0.50189596 0.50189596 0.50189596 0.50187028 0.50180994 0.50065129 0.49791197 0.48704259 0.45860114 0.41870696 0.39768085 0.41847334 0.45913748 0.48798225 0.49838183 0.50097470 0.50189596 0.50189596 0.50189596,0,8851,20,2,20
0.47713377 0.46609063 0.45123836 0.42740031 0.39217505 0.33915687 0.27147023 0.21458768 0.22458178 0.28420834 0.35135039 0.39859236 0.43244743 0.45525793 0.46838907 0.47761876 0.48604370 0.49226905 0.49919450 0.49951606,0,8852,20,0,20
0.44219855 0.40161181 0.35870497 0.31770088 0.26986818 0.22471858 0.21717724 0.25951259 0.30462745 0.34926307 0.39770795 0.44022041 0.48380204 0.50210847 0.50269003 0.50200369 0.50269003 0.50223136 0.50026602 0.50062065,0,8852,20,1,20
0.50363435 0.50363435 0.50363435 0.50363435 0.50363435 0.50363435 0.50252176 0.50052234 0.50298498 0.50363435 0.47443216 0.38539536 0.28424125 0.22594817 0.23610965 0.31475909 0.41635661 0.49210105 0.50363435 0.50363435,0,8852,20,2,20
0.49513192 0.49513192 0.49415869 0.49228499 0.49300399 0.49391889 0.49513192 0.49513192 0.49513192 0.45608911 0.39859118 0.34518696 0.40290504 0.46045366 0.49513192 0.49513192 0.49513192 0.49472825 0.49329764 0.49320275,0,8853,20,0,20
0.46317446 0.44632086 0.42268761 0.39444739 0.36596813 0.35173618 0.36425030 0.39256215 0.42232502 0.44500321 0.46247772 0.47456528 0.48362604 0.48874621 0.49352059 0.49516748 0.49810950 0.49946577 0.50228530 0.50314158,0,8853,20,1,20
0.49775315 0.49780246 0.49780246 0.49766958 0.49693054 0.49731341 0.49780246 0.49780246 0.49760112 0.49200762 0.45214443 0.39767234 0.36339140 0.37065956 0.41464998 0.46782709 0.49531239 0.49699387 0.49723318 0.49739698,0,8853,20,2,20
0.50184805 0.50112693 0.50055876 0.49887600 0.49772516 0.49582907 0.49383904 0.48937920 0.48180942 0.46568442 0.42638114 0.37592682 0.41267569 0.45975196 0.48033190 0.48964148 0.49369241 0.49605621 0.49725072 0.49848155,0,8854,20,0,20
0.50229371 0.50024327 0.49935025 0.49816263 0.49734432 0.49376688 0.49036485 0.48462816 0.47750562 0.46584966 0.45059632 0.42829937 0.40273135 0.38477100 0.38843806 0.41045689 0.43461082 0.45470843 0.46938642 0.47952758,0,8854,20,1,20
0.49733126 0.49727792 0.49710718 0.49677992 0.49508678 0.49155940 0.48395457 0.46991124 0.45000676 0.42572991 0.40232825 0.38595748 0.38063132 0.39025962 0.40972410 0.43452816 0.45635121 0.47427898 0.48548714 0.49274359,0,8854,20,2,20
0.49971057 0.49971057 0.49971057 0.49971057 0.49971057 0.47599057 0.38043491 0.28141816 0.25895004 0.32966604 0.43802559 0.49848099 0.49777420 0.49925225 0.49944377 0.49891413 0.49956223 0.49969593 0.49960362 0.49867422,0,8855,20,0,20
0.49842149 0.49982948 0.49982948 0.49982948 0.49982948 0.49982948 0.49875884 0.49709734 0.49173544 0.47896898 0.45066532 0.40200287 0.33878853 0.27870339 0.25009593 0.26632249 0.31908585 0.38475484 0.43904242 0.47432286,0,8855,20,1,20
0.49846310 0.49846310 0.48578734 0.44100785 0.39646872 0.35240085 0.30786683 0.26324593 0.25538957 0.30042189 0.34605690 0.38957630 0.43293536 0.47774991 0.49846310 0.49846310 0.49830226 0.49800467 0.49846310 0.49846310,0,8855,20,2,20
0.49049117 0.48641545 0.48067568 0.47216162 0.45878911 0.43730697 0.40601488 0.36605670 0.33712778 0.34584672 0.38219139 0.41874517 0.44548323 0.46418425 0.47511204 0.48124670 0.48514985 0.49006282 0.49417734 0.49665260,0,8856,20,0,20
0.49907079 0.49907079 0.49694181 0.49326570 0.48887810 0.48272534 0.46971913 0.43909354 0.37105849 0.32455656 0.39799487 0.45172870 0.47436242 0.48545583 0.49070141 0.49360432 0.49583261 0.49656806 0.49813107 0.49875336,0,8856,20,1,20
0.50509700 0.50508217 0.50509700 0.50509700 0.50398950 0.50263460 0.49857666 0.49141873 0.47419114 0.44672936 0.41062180 0.37380846 0.34691806 0.33783186 0.35226954 0.38425619 0.42314190 0.45700142 0.48166639 0.49553744,0,8856,20,2,20
0.49662096 0.49662096 0.49662096 0.49427750 0.47839077 0.46292451 0.44723928 0.43321823 0.41865117 0.40415549 0.38816047 0.39414920 0.40821472 0.42340549 0.43804985 0.45461682 0.47011207 0.48591513 0.49642586 0.49636565,0,8857,20,0,20
0.50195636 0.50163975 0.50169250 0.50144410 0.50171057 0.50223855 0.50227091 0.50253550 0.49934966 0.47924825 0.44719560 0.41902030 0.40633781 0.41520514 0.44184876 0.47440208 0.49808537 0.50253550 0.50253550 0.50253550,0,8857,20,1,20
0.50384784 0.50355381 0.50387637 0.50393733 0.50393733 0.50356947 0.50088574 0.49517947 0.48385584 0.46431788 0.43757470 0.41040864 0.39449588 0.39734607 0.41638296 0.44351442 0.46851850 0.48772331 0.49845813 0.50282398,0,8857,20,2,20
0.49854982 0.49787049 0.49817187 0.49740765 0.49619498 0.49106779 0.48179309 0.46491823 0.44215535 0.41539102 0.38746825 0.36394019 0.35085095 0.35171049 0.36598941 0.39035301 0.41883484 0.44595213 0.46672584 0.48137317,0,8858,20,0,20
0.49772175 0.49822386 0.49762902 0.49303138 0.46383793 0.42335287 0.37863484 0.34930824 0.34108802 0.35889673 0.39485642 0.43853244 0.47744200 0.49871785 0.49926089 0.49926089 0.49926089 0.49926089 0.49883638 0.49771517,0,8858,20,1,20
0.49748301 0.49748690 0.49748690 0.49748690 0.49748690 0.49748690 0.49723549 0.49650736 0.49708819 0.49576813 0.47768508 0.43910380 0.39203190 0.35544163 0.33920548 0.35291404 0.39044952 0.43723613 0.47718488 0.49551200,0,8858,20,2,20
0.49474835 0.46987921 0.44405668 0.42011138 0.39541377 0.37008678 0.35286293 0.37664016 0.40176769 0.42592736 0.45042368 0.47595938 0.50009879 0.50102732 0.50102732 0.50102732 0.50014349 0.50102732 0.50102732 0.50102732,0,8859,20,0,20
0.49444064 0.48582546 0.47328074 0.45228074 0.42836259 0.40112956 0.38077594 0.36815989 0.36913351 0.38158635 0.40339000 0.42896462 0.45273961 0.47126751 0.48473037 0.49294192 0.49914575 0.50102267 0.50168186 0.50136300,0,8859,20,1,20
0.49960418 0.49896461 0.49905778 0.49814624 0.49925948 0.48285439 0.45033201 0.41666518 0.38363437 0.36277936 0.39594429 0.42927583 0.46217418 0.49537745 0.49937925 0.49834518 0.49763934 0.49783803 0.49902085 0.49958585,0,8859,20,2,20
0.49622633 0.49622633 0.49622633 0.49433839 0.48466542 0.46490826 0.44064531 0.41440388 0.39462192 0.38113108 0.37705814 0.38317163 0.40017387 0.42398058 0.44917548 0.47257134 0.48881968 0.49622633 0.49622633 0.49622633,0,8860,20,0,20
0.49719334 0.49668772 0.49524028 0.49330271 0.48979586 0.48568952 0.47952341 0.47137928 0.45947405 0.44245531 0.41999684 0.39814900 0.39061805 0.40452791 0.42801353 0.44872075 0.46347562 0.47483774 0.48217867 0.48798610,0,8860,20,1,20
0.50172855 0.50172855 0.50172855 0.50172855 0.50172855 0.50172855 0.50172855 0.48520955 0.46679961 0.44765887 0.43025817 0.41129337 0.39167135 0.37981070 0.39898080 0.41823272 0.43709000 0.45517510 0.47432188 0.49311228,0,8860,20,2,20
0.49765484 0.49765484 0.49213058 0.48900543 0.48433298 0.48253142 0.47650398 0.46612165 0.45316014 0.43395423 0.40625199 0.35545754 0.28841740 0.22709344 0.23113525 0.29568505 0.36089363 0.40720532 0.43510598 0.45451667,0,8861,20,0,20
0.45194716 0.42471189 0.37726131 0.29899124 0.19944488 0.19691457 0.29341350 0.37879023 0.42653112 0.45205661 0.46960905 0.47947082 0.48610982 0.49030844 0.49598774 0.49813905 0.50139380 0.50032427 0.50194258 0.50173839,0,8861,20,1,20
0.49478976 0.49314427 0.49656409 0.49768198 0.49779939 0.49718219 0.49792117 0.49798769 0.49798769 0.49570988 0.46427394 0.39973972 0.32488379 0.25780572 0.22092077 0.22017530 0.25875183 0.32824628 0.40468682 0.46766820,0,8861,20,2,20
0.49761435 0.49591496 0.49345970 0.49072139 0.48699527 0.48034658 0.46810176 0.44397344 0.40064069 0.36015307 0.38959615 0.43573600 0.46428584 0.47649994 0.48381151 0.48768896 0.49265586 0.49561166 0.49728756 0.49772111,0,8862,20,0,20
0.49846584 0.49846584 0.49832469 0.49737461 0.49704317 0.49061630 0.47229819 0.44512530 0.41511227 0.38849424 0.36666954 0.35615849 0.35676342 0.37110169 0.39516754 0.42405703 0.45415687 0.47769977 0.49457709 0.49846584,0,8862,20,1,20
0.49715606 0.49690375 0.49735645 0.49432778 0.48335743 0.45680927 0.41486513 0.37536567 0.36691364 0.39666822 0.44176897 0.47522663 0.49219418 0.49686786 0.49734252 0.49663880 0.49647853 0.49742668 0.49762358 0.49785813,0,8862,20,2,20
0.50186533 0.50186533 0.50186533 0.50186533 0.50186533 0.50186533 0.50129012 0.50023752 0.50028426 0.49949627 0.47667545 0.42869829 0.38322712 0.36550932 0.38712491 0.43517761 0.48354243 0.50186533 0.50186533 0.50186533,0,8863,20,0,20
0.49934911 0.49956131 0.49968621 0.49856815 0.49348642 0.48377303 0.46392304 0.43267588 0.39460131 0.36581614 0.35979337 0.38064475 0.41737965 0.45500111 0.48091908 0.49341984 0.49709294 0.49794212 0.49844893 0.49928564,0,8863,20,1,20
0.49393230 0.49160323 0.47108433 0.45010613 0.43115137 0.41064315 0.38876242 0.36679893 0.35809490 0.37972214 0.39956808 0.42058066 0.44152547 0.46473176 0.48601441 0.49462095 0.49462095 0.49462095 0.49454273 0.49449074,0,8863,20,2,20
0.49196326 0.48977844 0.48689684 0.48240796 0.47742478 0.46629134 0.44485082 0.40258183 0.36058181 0.37914197 0.42595303 0.45692981 0.47290819 0.48124172 0.48500598 0.48799125 0.49093908 0.49356178 0.49426954 0.49426954,0,8864,20,0,20
0.47994489 0.46753689 0.45183526 0.43226197 0.41248224 0.39382111 0.37992464 0.37244249 0.37227432 0.38143358 0.39590384 0.41499182 0.43478619 0.45360319 0.46997645 0.48289941 0.49217108 0.49832378 0.49905764 0.50020620,0,8864,20,1,20
0.50158464 0.50237093 0.50291027 0.50345825 0.50294844 0.50229693 0.50124500 0.50176351 0.50297991 0.50345825 0.47737783 0.40581444 0.36892892 0.40755378 0.47915437 0.50345825 0.50345825 0.50345825 0.50306296 0.50345825,0,8864,20,2,20
0.47760498 0.45181354 0.42700315 0.40236729 0.37695176 0.35028113 0.33641441 0.36267118 0.38804284 0.41374307 0.43844614 0.46592436 0.48966491 0.50272265 0.50118566 0.50219621 0.50241516 0.50272265 0.50272265 0.50272265,0,8865,20,0,20
0.49645036 0.49682027 0.49718711 0.49722499 0.49722499 0.49722499 0.49722499 0.49720464 0.49722499 0.49656816 0.45948337 0.36915891 0.32336278 0.37324616 0.46245604 0.49722499 0.49687649 0.49715909 0.49677277 0.49692404,0,8865,20,1,20
0.44878007 0.42479654 0.39639249 0.36654328 0.33898321 0.32312340 0.32148195 0.33293506 0.35445695 0.38186277 0.41357195 0.44120106 0.46252047 0.47791749 0.48865513 0.49528360 0.49815440 0.49789319 0.49778721 0.49725791,0,8865,20,2,20
0.49905463 0.49793445 0.49613279 0.49049628 0.48172661 0.46791444 0.44902901 0.42357593 0.39426464 0.36428393 0.33757821 0.32054798 0.31629587 0.32582688 0.34756814 0.37439750 0.40690014 0.43354658 0.45850947 0.47429069,0,8866,20,0,20
0.50129449 0.50129449 0.50129449 0.50129449 0.50129449 0.50081445 0.49776836 0.46560625 0.43581039 0.40551618 0.37472321 0.34323116 0.32149949 0.35333114 0.38551702 0.41531703 0.44620294 0.47763284 0.50129449 0.50129449,0,8866,20,1,20
0.50265918 0.49900495 0.49286534 0.48207422 0.46930007 0.44881223 0.42134720 0.38351881 0.33873388 0.30583354 0.30880750 0.34635562 0.39086906 0.42834629 0.45424412 0.47126650 0.48242464 0.49143077 0.49819968 0.50265918,0,8866,20,2,20
0.50458525 0.50387349 0.50241558 0.50257279 0.50276143 0.50104897 0.49657330 0.48925664 0.48076038 0.46349102 0.42209040 0.33877689 0.33910684 0.42277779 0.46384617 0.48269989 0.48977405 0.49527497 0.49856782 0.50224106,0,8867,20,0,20
0.50211617 0.50221231 0.50221231 0.50221231 0.50147993 0.49694254 0.48947869 0.47486990 0.45131243 0.41865563 0.38363194 0.35156696 0.33178731 0.33035775 0.34820164 0.37875655 0.41168367 0.44564705 0.47120035 0.48868250,0,8867,20,1,20
0.49282927 0.49282927 0.49282927 0.49282927 0.49282927 0.49282927 0.49230107 0.47881791 0.43442505 0.39061162 0.34576504 0.37161772 0.41613135 0.46070820 0.49210443 0.49225297 0.49266230 0.49282927 0.49282927 0.49280234,0,8867,20,2,20
0.50387566 0.50339437 0.50341510 0.50494519 0.50449688 0.50402225 0.50388376 0.50425706 0.50438980 0.48330762 0.44118955 0.39145329 0.35939508 0.35523677 0.38403607 0.43155975 0.47906478 0.50331330 0.50402215 0.50327352,0,8868,20,0,20
0.50130571 0.50130571 0.50130571 0.49894035 0.49385182 0.47239258 0.41882025 0.35139658 0.33207222 0.38541140 0.45152068 0.48718926 0.49726663 0.50044771 0.50130571 0.50130571 0.50130571 0.50130571 0.50095523 0.50084670,0,8868,20,1,20
0.49911589 0.49859644 0.49995304 0.49917307 0.49353357 0.47357953 0.44682215 0.41460406 0.38554795 0.36281621 0.35268932 0.35638037 0.37343484 0.40057380 0.43177427 0.46259494 0.48612563 0.49901175 0.49989746 0.49995304,0,8868,20,2,20
0.49676842 0.45744840 0.41804327 0.37897922 0.34095867 0.32885821 0.36804241 0.40683176 0.44619215 0.48637116 0.49676842 0.49676842 0.49582931 0.49549161 0.49580266 0.49653985 0.49619404 0.49676842 0.49668813 0.49676842,0,8869,20,0,20
0.49659284 0.49549333 0.49538585 0.46333740 0.37716259 0.33373200 0.38189462 0.46797727 0.49521918 0.49605570 0.49661337 0.49661337 0.49593222 0.49592377 0.49613373 0.49661337 0.49523585 0.49452275 0.49552867 0.49661337,0,8869,20,1,20
0.49285632 0.45899440 0.42558862 0.39267177 0.35929268 0.33254806 0.36625820 0.39936056 0.43242258 0.46747503 0.50026599 0.50026599 0.50026599 0.50026599 0.50026599 0.50026599 0.49961946 0.49916627 0.49850069 0.49911894,0,8869,20,2,20
0.50058180 0.49891899 0.49376712 0.48720009 0.47664697 0.46462129 0.44744425 0.42414131 0.39388114 0.36279628 0.34715832 0.35904992 0.39039862 0.42173136 0.44816250 0.46515419 0.47766914 0.48614811 0.49132420 0.49617211,0,8870,20,0,20
0.50387883 0.50414631 0.50490860 0.50557183 0.50557183 0.50364177 0.49428082 0.47050587 0.43247551 0.38436531 0.34870493 0.34333722 0.37155019 0.41768653 0.45892754 0.48603540 0.49867637 0.50307212 0.50557183 0.50557183,0,8870,20,1,20
0.50111177 0.50149068 0.50208422 0.50247381 0.50012302 0.46784946 0.43486481 0.40416912 0.37377179 0.34224204 0.36181711 0.39294532 0.42547853 0.45697739 0.48809313 0.50160146 0.50247381 0.50247381 0.50247381 0.50241976,0,8870,20,2,20
0.48525959 0.48051636 0.47173138 0.45363580 0.41296918 0.34638096 0.36620279 0.42931476 0.46060311 0.47457925 0.48189135 0.48611145 0.48798092 0.48996752 0.49081357 0.49067422 0.49132994 0.49255564 0.49475932 0.49488953,0,8871,20,0,20
0.49362998 0.47455071 0.44716353 0.41597201 0.38778095 0.36728316 0.36112635 0.36975773 0.39071693 0.42007070 0.45151250 0.47858099 0.49485852 0.49871880 0.49884154 0.49884154 0.49884154 0.49884154 0.49884154 0.49884154,0,8871,20,1,20
0.49904213 0.49904213 0.49904213 0.49904213 0.49904213 0.49904213 0.49904213 0.49861558 0.49676664 0.48717584 0.45596251 0.39626431 0.33970321 0.33877885 0.39373493 0.45364469 0.48585569 0.49717030 0.49848504 0.49893436,0,8871,20,2,20
0.50101456 0.50101456 0.50101456 0.50101456 0.50101456 0.49955170 0.49863143 0.49900955 0.50061351 0.49741867 0.45459094 0.39671802 0.36510924 0.38366876 0.43769466 0.48850992 0.50082092 0.50101456 0.50101456 0.50101456,0,8872,20,0,20
0.49928846 0.49928846 0.49924936 0.49874164 0.49928846 0.49540696 0.47428684 0.44213439 0.40751737 0.38118073 0.36894307 0.37830165 0.40324187 0.43748835 0.47095154 0.49332726 0.49927983 0.49855171 0.49855310 0.49856267,0,8872,20,1,20
0.49574549 0.49520461 0.49420644 0.49515963 0.48747442 0.46001153 0.42310882 0.38743966 0.36505400 0.36188164 0.37857939 0.41090549 0.44672174 0.47869698 0.49516203 0.49574549 0.49574549 0.49574549 0.49573513 0.49505900,0,8872,20,2,20
0.44309291 0.41529410 0.38448265 0.35612097 0.33701362 0.33106834 0.33985417 0.35964502 0.38912521 0.41748498 0.44543140 0.46537051 0.48132919 0.49025967 0.49535114 0.49807005 0.49967370 0.50025774 0.50025774 0.50020257,0,8873,20,0,20
0.49883436 0.49873828 0.49882196 0.46955441 0.42486813 0.38201125 0.34566952 0.39012511 0.43459904 0.47922205 0.49907062 0.49907062 0.49907062 0.49815129 0.49781699 0.49726081 0.49773964 0.49708614 0.49759752 0.49799555,0,8873,20,1,20
0.50244410 0.50217730 0.50185969 0.50211937 0.49650051 0.47447326 0.43993845 0.40064232 0.36645088 0.34395157 0.33802985 0.34877056 0.37542406 0.41293904 0.45267824 0.48403600 0.50110716 0.50244410 0.50162824 0.50166653,0,8873,20,2,20
0.44524029 0.42248795 0.39360379 0.34813156 0.28632422 0.21481629 0.17707174 0.20515304 0.27450711 0.34194207 0.39151376 0.42462262 0.44648204 0.46210336 0.47367003 0.48127121 0.48870137 0.49537401 0.49850658 0.49850658,0,8874,20,0,20
0.50087858 0.50087858 0.50048432 0.49967314 0.49888929 0.49749900 0.49767664 0.49812829 0.49852016 0.42898258 0.35416654 0.28056888 0.20599690 0.14975577 0.22757708 0.30221232 0.37864398 0.45117428 0.49977121 0.49904837,0,8874,20,1,20
